ID	Alldata_robust_kdp	Alldata_robust_hl	Alldata_robust_beta	Alldata_robust_beta.var	Mean_robust_kdp	Mean_robust_hl	Mean_robust_beta	Mean_robust_beta.var	Median_robust_kdp	Median_robust_hl	Median_robust_beta	Median_robust_beta.var	Threshold_robust_kdp	Threshold_robust_hl	Threshold_robust_beta	Threshold_robust_beta.var	Besttime_robust_kdp	Besttime_robust_hl	Besttime_robust_beta	Besttime_robust_beta.var	Best3time_robust_kdp	Best3time_robust_hl	Best3time_robust_beta	Best3time_robust_beta.var	Alldata_kdp	Alldata_hl	Alldata_beta	Alldata_beta.var	Mean_kdp	Mean_hl	Mean_beta	Mean_beta.var	Median_kdp	Median_hl	Median_beta	Median_beta.var	Threshold_kdp	Threshold_hl	Threshold_beta	Threshold_beta.var	Besttime_kdp	Besttime_hl	Besttime_beta	Besttime_beta.var	Best3time_kdp	Best3time_hl	Best3time_beta	Best3time_robust_beta.var
cds27391	0.01491761	46.46502879	0.028939812	4.04E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.014923524	46.44661535	0.028945726	3.32E-11	0.014024013	49.42573556	0.028046215	5.53E-07	0.01403427	49.3896136	0.028056472	8.87E-08	0.016278267	42.58114166	0.030300468	2.70E-11	0.017311798	40.03900512	0.031334	2.00E-09	0.016145747	42.93063502	0.030167949	1.15E-09	0.016283518	42.56740845	0.03030572	2.70E-11	0.01402415	49.42525573	0.028046351	5.53E-07	0.015450599	44.86215609	0.029472801	2.75E-09
cds27392	0.015985051	43.36221146	0.030007253	3.16E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.016011717	43.28999587	0.030033919	4.92E-12	0.015769361	43.95531066	0.029791563	5.12E-08	0.015882876	43.64116222	0.029905078	1.82E-08	0.015985051	43.36221146	0.030007253	3.16E-12	0.016027504	43.2473574	0.030049705	1.37E-11	0.015640179	44.31836499	0.029662381	1.41E-11	0.016011717	43.28999587	0.030033919	4.92E-12	0.015769361	43.95531066	0.029791563	5.12E-08	0.015887136	43.62945975	0.029909338	1.78E-08
cds27393	0.021255086	32.61088581	0.035277288	1.88E-08	NA	NA	NA	NA	NA	NA	NA	NA	0.021255086	32.61088581	0.035277288	1.88E-08	NA	NA	NA	NA	0.021255086	32.61088581	0.035277288	1.88E-08	0.021569734	32.13517559	0.035591935	1.10E-08	0.022456132	30.86672252	0.036478333	8.46E-08	0.022518411	30.7813542	0.036540612	8.46E-08	0.021569734	32.13517559	0.035591935	1.10E-08	NA	NA	NA	NA	0.021569734	32.13517559	0.035591935	1.10E-08
cds27413	0.021060981	32.91143804	0.035083183	3.28E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.021066067	32.90349249	0.035088269	1.12E-11	NA	NA	NA	NA	0.023020531	30.10995628	0.037042733	4.29E-08	0.025391442	27.2984571	0.039413643	2.26E-12	0.02472073	28.03910615	0.038742932	2.74E-11	0.023776088	29.15312088	0.03779829	2.91E-11	0.025396277	27.29325977	0.039418478	8.76E-12	0.331056612	2.093742144	0.345078814	0.000102193	0.023020531	30.10995628	0.037042733	4.29E-08
cds27423	0.041122565	16.85564062	0.055144767	3.72E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.041131615	16.85193184	0.055153817	3.72E-10	NA	NA	NA	NA	0.047352568	14.6380061	0.06137477	0	0.036343602	19.07205523	0.050365803	1.85E-10	0.037621281	18.42433743	0.051643483	3.03E-09	0.039531934	17.53385476	0.053554135	3.00E-09	0.036349901	19.06875012	0.050372103	1.85E-10	0.047732051	14.52162981	0.061754253	1.03E-06	0.049444094	14.01880643	0.063466295	7.29E-07
cds2743	0.015256463	45.43302001	0.029278664	6.96E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.015256463	45.43302001	0.029278664	6.96E-11	0.01428377	48.5269081	0.028305971	7.69E-07	0.015256463	45.43302001	0.029278664	6.96E-11	0.015256463	45.43302001	0.029278664	6.96E-11	0.017367667	39.91020598	0.031389869	8.81E-10	0.014273782	48.56086292	0.028295984	9.23E-10	0.015256463	45.43302001	0.029278664	6.96E-11	0.01428377	48.5269081	0.028305971	7.69E-07	0.015256463	45.43302001	0.029278664	6.96E-11
cds2744	0.014374943	48.21912383	0.028397145	3.98E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.014379626	48.20342093	0.028401828	3.98E-11	0.013224746	52.41289194	0.027246948	5.19E-09	0.01403111	49.40073623	0.028053312	8.03E-14	0.015080842	45.96209936	0.029103044	5.46E-12	0.017210952	40.2736114	0.031233153	4.47E-09	0.01526475	45.40835325	0.029286952	2.29E-09	0.015081468	45.96019251	0.02910367	5.46E-12	0.013224683	52.4131417	0.027246885	5.55E-09	0.014764253	46.94766452	0.028786454	2.16E-11
cds27466	0.018848089	36.77546266	0.03287029	1.35E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.018848089	36.77546266	0.03287029	1.35E-11	0.015174745	45.67768345	0.029196946	1.14E-08	0.018374664	37.72298564	0.032396865	1.66E-10	0.019407552	35.71533337	0.033429753	2.07E-12	0.018578571	37.30896178	0.032600772	5.94E-09	0.018301897	37.87296914	0.032324099	3.12E-09	0.019407552	35.71533337	0.033429753	2.07E-12	0.015174745	45.67768345	0.029196946	1.14E-08	0.018643053	37.17991814	0.032665254	4.93E-10
cds27493	0.008539516	81.16937641	0.022561718	7.24E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.008539516	81.16937641	0.022561718	7.24E-11	0.00628749	110.2422699	0.020309692	0	0.008094222	85.63481271	0.022116424	1.73E-10	0.008800228	78.76468467	0.02282243	2.39E-11	0.010177169	68.10805611	0.02419937	6.13E-09	0.00824466	84.07225589	0.022266862	4.32E-09	0.008800228	78.76468467	0.02282243	2.39E-11	0.006630775	104.5348646	0.020652977	8.17E-08	0.008131737	85.23974419	0.022153939	3.86E-11
cds27496	0.020716471	33.45874847	0.034738672	1.88E-14	NA	NA	NA	NA	NA	NA	NA	NA	0.020710167	33.4689323	0.034732369	1.52E-12	0.020006283	34.64647495	0.034028485	3.63E-09	0.020621587	33.61269775	0.034643789	1.51E-09	0.021704864	31.93510846	0.035727065	5.74E-11	0.024364424	28.44915127	0.038386625	1.25E-08	0.021172757	32.73769181	0.035194958	9.08E-10	0.021705955	31.93350259	0.035728157	5.74E-11	0.020246682	34.23510006	0.034268883	2.63E-09	0.021192977	32.70645653	0.035215179	1.41E-09
cds2750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.034515848	20.08199755	0.04853805	5.25E-06	NA	NA	NA	NA	NA	NA	NA	NA	0.034515848	20.08199755	0.04853805	5.25E-06	0.034515848	20.08199755	0.04853805	5.25E-06	0.034515848	20.08199755	0.04853805	5.25E-06
cds27500	0.055236639	12.54868492	0.069258841	2.18E-07	NA	NA	NA	NA	NA	NA	NA	NA	0.055236639	12.54868492	0.069258841	2.18E-07	0.060199998	11.51407315	0.0742222	9.06E-09	0.057909551	11.96947938	0.071931753	3.07E-07	0.053936729	12.85111633	0.067958931	4.10E-12	0.053110891	13.05094239	0.067133093	1.50E-10	0.053132063	13.04574188	0.067154265	1.49E-10	0.053936729	12.85111633	0.067958931	4.10E-12	0.060482264	11.46033796	0.074504465	3.26E-08	0.060123202	11.52878021	0.074145404	4.04E-10
cds27503	0.034904074	19.85863263	0.048926275	2.00E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.034899821	19.86105277	0.048922022	1.59E-09	0.041886249	16.54832295	0.055908451	3.85E-09	0.042239392	16.40997074	0.056261593	1.08E-09	0.032749244	21.16528794	0.046771446	1.26E-10	0.032433218	21.37152069	0.046455419	3.67E-09	0.031979259	21.6748978	0.046001461	3.68E-09	0.032750694	21.16435086	0.046772896	1.26E-10	0.03892503	17.80723579	0.052947231	2.11E-08	0.04043977	17.14023537	0.054461972	2.88E-09
cds27541	0.011781309	58.83448143	0.02580351	1.73E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.012000935	57.7577671	0.026023136	7.92E-13	0.011513265	60.20422365	0.025535467	1.12E-09	0.011970408	57.90505767	0.02599261	2.30E-13	0.012302544	56.34177694	0.026324745	4.38E-15	0.012423748	55.79211403	0.02644595	5.00E-10	0.011814419	58.66959616	0.02583662	4.59E-13	0.012323352	56.24664104	0.026345554	6.83E-13	0.011513265	60.20422365	0.025535467	1.12E-09	0.012270726	56.48787143	0.026292927	2.50E-13
cds27555	0.028879637	24.00124262	0.042901839	6.10E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.028879637	24.00124262	0.042901839	6.10E-13	0.036359012	19.06397184	0.050381214	1.72E-07	0.028386271	24.41839491	0.042408473	5.26E-09	0.025849048	26.81519139	0.03987125	1.10E-12	0.027509339	25.19679516	0.041531541	4.86E-09	0.029421412	23.55927633	0.043443614	9.90E-10	0.025849048	26.81519139	0.03987125	1.10E-12	0.035122369	19.73520584	0.049144571	2.53E-08	0.02530158	27.39541064	0.039323782	2.31E-08
cds27558	0.010423206	66.50038011	0.024445408	2.63E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.010525374	65.85487126	0.024547576	8.84E-13	0.009737186	71.18557589	0.023759387	1.26E-10	0.010171865	68.14357105	0.024194066	1.09E-11	0.011833774	58.57363676	0.025855976	1.30E-12	0.013630733	50.85179036	0.027652935	3.78E-09	0.010656018	65.04748313	0.02467822	1.27E-10	0.011854588	58.47079638	0.025876789	1.30E-12	0.010323453	67.14296144	0.024345654	5.12E-10	0.011523062	60.15303534	0.025545264	1.00E-10
cds27559	0.038305778	18.09510762	0.05232798	5.33E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.038305778	18.09510762	0.05232798	5.33E-09	0.037201061	18.6324574	0.051223262	5.71E-09	0.039656477	17.47878862	0.053678679	1.42E-08	0.036025688	19.24035926	0.05004789	1.20E-11	0.037350468	18.55792507	0.051372669	7.94E-09	0.036043708	19.23074012	0.05006591	6.02E-09	0.036025688	19.24035926	0.05004789	1.20E-11	0.040393835	17.15972701	0.054416037	1.40E-08	0.042103806	16.46281542	0.056126007	7.02E-10
cds27560	0.0233488	29.68662944	0.037371002	1.17E-14	NA	NA	NA	NA	NA	NA	NA	NA	0.023349572	29.68564806	0.037371774	1.17E-14	0.023027094	30.10137516	0.037049295	1.14E-10	0.023559514	29.42111585	0.037581715	7.72E-11	0.023640489	29.32034027	0.037662691	1.05E-14	0.027070014	25.60571894	0.041092216	8.31E-09	0.025295667	27.40181449	0.039317869	2.93E-09	0.023641222	29.31943088	0.037663424	1.05E-14	0.022502179	30.80355872	0.03652438	1.29E-10	0.023278249	29.77660338	0.03730045	5.54E-11
cds27562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cds27563	0.04548077	15.24044499	0.059502972	8.16E-11	NA	NA	NA	NA	NA	NA	NA	NA	0.045447917	15.2514621	0.059470118	1.28E-10	0.04244502	16.33047147	0.056467221	1.89E-08	0.067496504	10.26937893	0.081518706	1.98E-10	0.047071249	14.72548944	0.061093451	6.66E-15	0.048913895	14.17076223	0.062936097	9.71E-11	0.049618679	13.96948084	0.06364088	4.47E-11	0.047074928	14.72433851	0.06109713	6.66E-15	0.04244502	16.33047147	0.056467221	1.89E-08	0.046840888	14.7979087	0.060863089	1.77E-10
cds27567	0.05599696	12.37830013	0.070019162	1.80E-06	NA	NA	NA	NA	NA	NA	NA	NA	0.05599696	12.37830013	0.070019162	1.80E-06	NA	NA	NA	NA	NA	NA	NA	NA	0.051558663	13.44385476	0.065580865	1.90E-12	0.053329082	12.99754558	0.067351284	6.85E-11	0.051904864	13.35418545	0.065927066	7.22E-11	0.051558663	13.44385476	0.065580865	1.90E-12	0.064674252	10.71751376	0.078696453	4.57E-06	0.0658618	10.52426721	0.079884001	7.26E-08
cds2757	0.015300539	45.30214061	0.029322741	1.65E-06	NA	NA	NA	NA	NA	NA	NA	NA	0.015300539	45.30214061	0.029322741	1.65E-06	NA	NA	NA	NA	0.015300539	45.30214061	0.029322741	1.65E-06	0.015300539	45.30214061	0.029322741	1.65E-06	0.015549927	44.57559062	0.029572129	4.81E-07	0.015549927	44.57559062	0.029572129	4.81E-07	0.015300539	45.30214061	0.029322741	1.65E-06	0.014370686	48.23340846	0.028392888	8.29E-06	0.015300539	45.30214061	0.029322741	1.65E-06
cds27574	0.017052293	40.64832711	0.031074495	1.59E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.017048997	40.65618583	0.031071198	7.44E-14	0.016778428	41.31180627	0.03080063	1.66E-11	0.01711191	40.50671117	0.031134111	3.44E-11	0.017727776	39.09949942	0.031749978	1.18E-12	0.019324912	35.86806491	0.033347113	3.48E-09	0.017645096	39.28270895	0.031667298	6.64E-10	0.017729552	39.09558401	0.031751753	1.18E-12	0.017007491	40.75540368	0.031029693	1.61E-11	0.01747992	39.6539099	0.031502122	1.40E-11
cds27578	0.024353798	28.46156441	0.038375999	6.54E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.024353798	28.46156441	0.038375999	6.54E-10	NA	NA	NA	NA	0.024353798	28.46156441	0.038375999	6.54E-10	0.024881708	27.85770058	0.03890391	1.73E-09	0.026607121	26.05119075	0.040629322	1.18E-07	0.026029011	26.62979291	0.040051213	1.19E-07	0.024881708	27.85770058	0.03890391	1.73E-09	0.040656702	17.04878017	0.054678904	0.00010461	0.024881708	27.85770058	0.03890391	1.73E-09
cds27581	0.022878206	30.29726957	0.036900408	9.22E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.022878206	30.29726957	0.036900408	9.22E-09	0.022878206	30.29726957	0.036900408	9.22E-09	0.022878206	30.29726957	0.036900408	9.22E-09	0.022878206	30.29726957	0.036900408	9.22E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.022878206	30.29726957	0.036900408	9.22E-09	0.022878206	30.29726957	0.036900408	9.22E-09	0.022878206	30.29726957	0.036900408	9.22E-09
cds27583	0.014752274	46.98578663	0.028774475	1.41E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.014752274	46.98578663	0.028774475	1.41E-09	0.013474747	51.44045921	0.027496949	7.61E-09	0.013727838	50.49208712	0.027750039	1.02E-09	0.014838301	46.71338057	0.028860502	6.57E-10	0.01575709	43.98954239	0.029779292	2.60E-08	0.016114211	43.01465187	0.030136413	2.59E-08	0.014838301	46.71338057	0.028860502	6.57E-10	0.013474747	51.44045921	0.027496949	7.61E-09	0.013789313	50.26698259	0.027811515	1.35E-09
cds27584	0.01641024	42.23869842	0.030432442	1.10E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.01641024	42.23869842	0.030432442	1.10E-13	0.015251504	45.44779287	0.029273705	2.58E-08	0.015322528	45.23713034	0.029344729	1.34E-08	0.017995849	38.51705885	0.032018051	7.16E-12	0.028854779	24.0219192	0.042876981	4.18E-07	0.028941437	23.94999194	0.042963639	8.35E-08	0.017995175	38.51850204	0.032017376	7.16E-12	0.015251504	45.44779287	0.029273705	2.58E-08	0.016237177	42.68889647	0.030259379	8.33E-09
cds2759	0.027814529	24.9203277	0.041836731	2.85E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.027818117	24.91711337	0.041840319	2.63E-12	0.030073865	23.04815764	0.044096067	1.20E-10	0.027559746	25.15070994	0.041581948	3.37E-14	0.028614934	24.22326692	0.042637135	2.02E-12	0.029345991	23.6198253	0.043368193	2.90E-09	0.028738542	24.11907952	0.042760744	2.12E-09	0.028615536	24.22275693	0.042637738	2.02E-12	0.031583393	21.94657118	0.045605595	9.34E-10	0.028344282	24.45456818	0.042366484	3.19E-11
cds27592	0.01691258	40.98411882	0.030934781	1.48E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.0168842	41.05300669	0.030906402	5.10E-13	0.016089664	43.08027764	0.030111865	1.79E-14	0.01689664	41.02278091	0.030918842	7.47E-11	0.016894148	41.02883201	0.03091635	1.79E-15	0.01760859	39.36415094	0.031630791	1.35E-09	0.016453885	42.12665786	0.030476087	4.99E-10	0.016898505	41.0182557	0.030920706	4.39E-15	0.015641494	44.31464141	0.029663695	3.06E-12	0.016572437	41.82530294	0.030594638	1.37E-11
cds2761	0.014708902	47.12433318	0.028731103	7.62E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.014708902	47.12433318	0.028731103	7.62E-13	0.012152709	57.03643396	0.026174911	1.13E-08	0.013764142	50.35890966	0.027786344	5.94E-09	0.014777237	46.9064131	0.028799439	1.95E-10	0.015148238	45.75761036	0.02917044	2.07E-08	0.015535146	44.61800363	0.029557347	2.07E-08	0.014777237	46.9064131	0.028799439	1.95E-10	0.012152709	57.03643396	0.026174911	1.13E-08	0.013886849	49.91392949	0.02790905	3.78E-10
cds27610	0.027410724	25.28744507	0.041432926	5.91E-15	NA	NA	NA	NA	NA	NA	NA	NA	0.027419978	25.27891046	0.04144218	1.83E-12	0.024444983	28.35539613	0.038467185	1.68E-06	0.026724456	25.93681133	0.040746658	4.38E-36	0.032872891	21.08567788	0.046895092	2.77E-15	0.031859347	21.75647783	0.045881549	5.57E-11	0.027046503	25.62797795	0.041068705	7.38E-11	0.032881788	21.07997246	0.046903989	1.38E-12	0.024444983	28.35539613	0.038467185	1.68E-06	0.029949818	23.14361901	0.04397202	3.57E-08
cds27615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.013723327	50.50868284	0.027745529	3.67E-06	0.013723327	50.50868284	0.027745529	3.67E-06	0.013723327	50.50868284	0.027745529	3.67E-06	0.013645277	50.79758908	0.027667479	3.46E-06	NA	NA	NA	NA	0.013723327	50.50868284	0.027745529	3.67E-06
cds27620	0.01089697	63.60916949	0.024919171	9.54E-15	NA	NA	NA	NA	NA	NA	NA	NA	0.010938968	63.36494944	0.02496117	7.97E-15	0.010550376	65.69881575	0.024572577	5.33E-11	0.010791628	64.23008449	0.02481383	1.33E-11	0.01165464	59.47392438	0.025676842	3.13E-15	0.012368006	56.04356591	0.026390208	4.77E-10	0.011364443	60.99262173	0.025386645	2.24E-10	0.011663513	59.42868086	0.025685714	3.88E-15	0.010675091	64.93126938	0.024697292	2.96E-11	0.011457414	60.49769851	0.025479616	1.14E-12
cds27623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cds27626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cds2763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015885227	43.63470404	0.029907429	1.04E-05	0.015885227	43.63470404	0.029907429	1.28E-07	0.015885227	43.63470404	0.029907429	1.28E-07	0.015885227	43.63470404	0.029907429	1.04E-05	NA	NA	NA	NA	0.015885227	43.63470404	0.029907429	1.04E-05
cds27632	0.049362769	14.04190243	0.06338497	1.14E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.049363915	14.0415764	0.063386116	6.39E-13	NA	NA	NA	NA	0.062575024	11.07705812	0.076597226	1.30E-06	0.042864202	16.17077054	0.056886404	1.08E-13	0.045555499	15.21544468	0.059577701	2.57E-09	0.048841771	14.19168804	0.062863973	2.52E-09	0.042864934	16.17049454	0.056887136	2.52E-13	0.059510345	11.64750726	0.073532547	7.59E-06	0.060695651	11.42004696	0.074717852	3.20E-11
cds27656	0.021433508	32.33941772	0.03545571	0	NA	NA	NA	NA	NA	NA	NA	NA	0.021439207	32.33082157	0.035461409	0	0.02111428	32.82835985	0.035136482	2.02E-08	0.021390783	32.40401184	0.035412984	1.20E-08	0.021902107	31.64751098	0.035924309	1.42E-10	0.023621314	29.34414152	0.037643516	3.61E-09	0.02223572	31.17268951	0.036257921	1.56E-10	0.021907804	31.63928109	0.035930006	1.42E-10	0.02111428	32.82835985	0.035136482	2.02E-08	0.021390783	32.40401184	0.035412984	1.20E-08
cds27659	0.030491628	22.73237663	0.04451383	5.49E-14	NA	NA	NA	NA	NA	NA	NA	NA	0.030491628	22.73237663	0.04451383	5.49E-14	0.03755827	18.45524784	0.051580472	4.74E-07	0.043390177	15.97474901	0.057412378	3.26E-09	0.030675879	22.59583737	0.044698081	4.52E-13	0.031428214	22.05493392	0.045450415	3.43E-09	0.030573925	22.67118699	0.044596127	3.48E-09	0.030675879	22.59583737	0.044698081	4.52E-13	0.037674411	18.39835461	0.051696613	5.44E-08	0.045058234	15.38336337	0.059080435	3.15E-09
cds2766	0.014296703	48.48300938	0.028318904	8.72E-15	NA	NA	NA	NA	NA	NA	NA	NA	0.014297631	48.47986196	0.028319833	9.54E-15	0.012185933	56.88092604	0.026208135	7.57E-12	0.013409036	51.6925453	0.027431237	1.97E-12	0.015513731	44.67959296	0.029535932	9.64E-15	0.019389903	35.74784211	0.033412104	3.41E-09	0.015497069	44.72763153	0.02951927	2.50E-09	0.01551405	44.67867515	0.029536251	9.64E-15	0.013878127	49.94529855	0.027900328	3.55E-08	0.01492421	46.44448171	0.028946411	1.45E-08
cds27676	0.01769048	39.1819309	0.031712682	1.43E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.017692701	39.17701389	0.031714902	3.28E-12	0.016590507	41.77974667	0.030612709	1.12E-08	0.017521293	39.56027534	0.031543495	5.90E-10	0.01769048	39.1819309	0.031712682	1.43E-12	0.018476997	37.51406092	0.032499198	4.34E-11	0.017492183	39.62611112	0.031514384	4.55E-11	0.017692701	39.17701389	0.031714902	3.28E-12	0.016590507	41.77974667	0.030612709	1.12E-08	0.017521293	39.56027534	0.031543495	5.90E-10
cds27681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.021237358	32.63810799	0.035259559	0.000106814	0.021237358	32.63810799	0.035259559	1.32E-06	0.021237358	32.63810799	0.035259559	1.32E-06	0.021237358	32.63810799	0.035259559	0.000106814	NA	NA	NA	NA	0.021237358	32.63810799	0.035259559	0.000106814
cds27698	0.018508135	37.45094621	0.032530337	3.28E-10	NA	NA	NA	NA	NA	NA	NA	NA	0.018508135	37.45094621	0.032530337	3.28E-10	0.017230538	40.22783058	0.03125274	8.85E-08	0.017482732	39.6475311	0.031504934	1.78E-09	0.014493234	47.82556874	0.028515436	6.02E-11	0.016300475	42.52312714	0.030322677	7.98E-09	0.017423776	39.78168515	0.031445978	5.49E-09	0.014493234	47.82556874	0.028515436	6.02E-11	0.012868762	53.86277011	0.026890964	3.53E-07	0.013920012	49.79501376	0.027942213	3.52E-10
cds2770	0.02204958	31.43584474	0.036071782	1.72E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.02204958	31.43584474	0.036071782	1.72E-12	NA	NA	NA	NA	0.021743812	31.87790499	0.035766014	0	0.022301468	31.08078653	0.03632367	6.34E-09	0.023478604	29.52250358	0.037500806	4.51E-08	0.024204881	28.63666947	0.038227083	4.50E-08	0.022301468	31.08078653	0.03632367	6.34E-09	1.08890586	0.636553816	1.102928062	0.327816005	0.021996556	31.51162343	0.036018757	9.13E-09
cds2772	0.018514552	37.43796713	0.032536753	4.46E-06	NA	NA	NA	NA	NA	NA	NA	NA	0.018514552	37.43796713	0.032536753	4.46E-06	NA	NA	NA	NA	0.018514552	37.43796713	0.032536753	4.46E-06	0.018514552	37.43796713	0.032536753	4.23E-09	0.018355449	37.76247561	0.03237765	5.97E-08	0.017658865	39.25208006	0.031681067	6.00E-08	0.018514552	37.43796713	0.032536753	4.23E-09	0.016290408	42.54940607	0.030312609	2.92E-05	0.018514552	37.43796713	0.032536753	4.23E-09
cds27720	0.021221428	32.66260796	0.03524363	3.11E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.021221428	32.66260796	0.03524363	3.11E-09	0.022158201	31.28174437	0.036180403	5.40E-07	0.021221428	32.66260796	0.03524363	3.11E-09	0.020997214	33.01138811	0.035019416	7.66E-12	0.021672154	31.98330891	0.035694355	2.43E-10	0.021615362	32.06734083	0.035637564	2.49E-10	0.020997214	33.01138811	0.035019416	7.66E-12	0.022158201	31.28174437	0.036180403	5.40E-07	0.020997214	33.01138811	0.035019416	7.66E-12
cds27721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.042148542	16.44534174	0.056170744	5.82E-09	0.042018092	16.49639827	0.056040294	4.39E-09	0.042018092	16.49639827	0.056040294	4.39E-09	0.042148542	16.44534174	0.056170744	5.82E-09	NA	NA	NA	NA	0.080388594	8.622456805	0.094410796	5.40E-07
cds27729	0.041481864	16.70964397	0.055504066	0	NA	NA	NA	NA	NA	NA	NA	NA	0.041481864	16.70964397	0.055504066	0	0.04150373	16.70084072	0.055525931	3.73E-08	0.044051316	15.73499386	0.058073517	1.30E-06	0.043928315	15.77905223	0.057950517	1.40E-07	0.048650165	14.24758143	0.062672366	2.05E-06	0.047972584	14.44881894	0.061994786	2.05E-06	0.043928315	15.77905223	0.057950517	1.40E-07	0.04150373	16.70084072	0.055525931	3.73E-08	0.044051316	15.73499386	0.058073517	2.12E-07
cds27747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cds27748	0.014299102	48.47487545	0.028321303	4.47E-13	NA	NA	NA	NA	NA	NA	NA	NA	0.014366927	48.24602946	0.028389129	1.05E-14	0.013590616	51.00189461	0.027612818	1.67E-10	0.014199778	48.81394638	0.028221979	1.01E-11	0.015146143	45.76394027	0.029168345	2.91E-16	0.015860521	43.70267437	0.029882723	9.04E-10	0.014608375	47.44861515	0.028630577	3.70E-10	0.015153257	45.74245542	0.029175459	3.49E-15	0.014135816	49.03481997	0.028158017	2.60E-11	0.014969284	46.30463272	0.028991485	4.95E-13
cds27754	0.016244422	42.66985852	0.030266623	1.46E-09	NA	NA	NA	NA	NA	NA	NA	NA	0.016244422	42.66985852	0.030266623	1.46E-09	NA	NA	NA	NA	0.016244422	42.66985852	0.030266623	1.46E-09	0.016244493	42.66967197	0.030266694	1.46E-09	0.016615376	41.71721314	0.030637578	3.50E-09	0.016494072	42.02401746	0.030516274	3.50E-09	0.016244493	42.66967197	0.030266694	1.46E-09	NA	NA	NA	NA	0.016244493	42.66967197	0.030266694	1.46E-09
cds27767	0.02256701	30.7150649	0.036589212	3.65E-12	NA	NA	NA	NA	NA	NA	NA	NA	0.022572578	30.70748901	0.036594779	1.93E-12	0.021949865	31.57865388	0.035972066	9.24E-08	0.022513653	30.78785939	0.036535855	4.17E-08	0.024176859	28.66986071	0.038199061	1.35E-14	0.025111783	27.60246761	0.039133985	2.97E-12	0.023993373	28.88910982	0.038015574	3.59E-12	0.024190684	28.65347569	0.038212886	1.78E-12	0.021949865	31.57865388	0.035972066	9.24E-08	0.023576147	29.40035931	0.037598348	8.70E-08
